"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","2 Import Locations with required fields - verify default properties","","Fri May 23 21:14:49 UTC 2025","skipped","Fri May 23 21:14:49 UTC 2025","","Import Locations","",""
"","16309","1. Edit and verify all values on Person View page","","Fri May 23 21:27:43 UTC 2025","failed","Fri May 23 21:27:59 UTC 2025","","Edit Person","",""
"","12283","3.2 verify Office Case Number Format with custom validation message","Add Case","Fri May 23 21:17:25 UTC 2025","passed","Fri May 23 21:17:38 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","735","2 Import Notes for Item","","Fri May 23 21:15:09 UTC 2025","failed","Fri May 23 21:15:09 UTC 2025","","Import Notes","",""
"","655","1 Import Media","","Fri May 23 21:14:58 UTC 2025","failed","Fri May 23 21:14:59 UTC 2025","","Import Media","",""
"","61926","A.N_1. Add Note to Case","","Fri May 23 21:39:41 UTC 2025","failed","Fri May 23 21:40:43 UTC 2025","","Add Notes","",""
"","61210","1. Edit and verify all values on Case View page -- replace the current values in multiselect fields (Case Officers, Tags)","","Fri May 23 21:16:36 UTC 2025","passed","Fri May 23 21:17:37 UTC 2025","","Edit Case","",""
"","5581","1.1.3 validation message for missing permissions","Add User","Fri May 23 21:48:43 UTC 2025","failed","Fri May 23 21:48:49 UTC 2025","","1.1 Org Admin","",""
"","45979","3. Remove all optional values & check history records","","Fri May 23 21:25:09 UTC 2025","passed","Fri May 23 21:25:55 UTC 2025","","Edit Item","",""
"","35841","1.1. All fields enabled -- redirect to View Added Person","Add Person","Fri May 23 21:40:58 UTC 2025","passed","Fri May 23 21:41:34 UTC 2025","","1. Org Admin","",""
"","44376","3. Edit and verify reduced number of values on Case View page -- enter User Group instead of User as Case Officer","","Fri May 23 21:18:37 UTC 2025","passed","Fri May 23 21:19:21 UTC 2025","","Edit Case","",""
"","30045","6.1 verify Auto Assigned Case Number with Default Case Number Prefix","Add Case","Fri May 23 21:19:44 UTC 2025","passed","Fri May 23 21:20:14 UTC 2025","","6. --- with Auto Assigned Case Number ","",""
"","3989","1.9. Only active people should show up in ""Recovered By"" field when searching by first/middle/last name or email","Add Item","Fri May 23 21:29:49 UTC 2025","failed","Fri May 23 21:29:53 UTC 2025","","1. Org Admin","",""
